"point.ID","poly.ID","SUID","ORG","ACTIVITY_C","ACTIVITY","LOCAL_QUAL","ASU_NBR_UN","ASU_UOM","ADMIN_REGI","ADMIN_FORE","ADMIN_DIST","STATE_ABBR","OWNERSHIP_","PROC_REGIO","PROC_FORES","LAND_SUITA","PRODUCTIVI","SLOPE","ELEVATION","ASPECT","MGT_AREA_C","MGT_PRESCR","NBR_UNITS_","NBR_UNITS1","UOM","DATE_PLANN","DATE_ACCOM","DATE_COMPL","FISCAL_YEA","FISCAL_Y_1","FISCAL_Y_2","FY_PLANNED","KEYPOINT","FUND_CODE","METHOD_COD","EQUIPMENT_","COST_PER_U","NEPA_PROJE","NEPA_DOC_N","IMPLEMENTA","IMPLEMEN_1","IMPLEMEN_2","ACCOMPLISH","ACCOMPLI_1","ACTIVITY_1","ACTIVITY_U","FACTS_ID","SUBUNIT","FEATURE_TY","TREATMENT_","ACTIVITY_2","ACTIVITY_S","WORKFORCE_","NEPA_PRO_1","SUID_CN","ISWUI","CWPP","CAT_NM","EQUIPMENT","METHOD","TREATMENT1","STAGE","STAGE_VALU","REV_DATE","DATA_SOURC","DATA_SOU_1","ACCURACY","FS_UNIT_ID","FS_UNIT_NA","CRC_VALUE","ETL_MODIFI","UK","EDW_INSERT","UK_HAZ","CRC_HAZ","ETL_MODI_1","GIS_ACRES","SHAPE_AREA","SHAPE_LEN"
2790,214704,"0803010000933000005","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",838,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,362,828,"ACRES","2016/01/15","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4418449010602","AU228535010602","0000933000","005","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","RELICT/ NARROWS TOWER FY'16","FA","1432010602","968406010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/21","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5B85134178781D9","N","0803_55317_ACTP","2017/01/14","4418449010602_0803010000933000005","91BFE86A3816ED88","2017/02/24",828.394,0.000329181799869,0.176721082738
2791,214704,"0803010000933000005","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",838,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,362,828,"ACRES","2016/01/15","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4418449010602","AU228535010602","0000933000","005","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","RELICT/ NARROWS TOWER FY'16","FA","1432010602","968406010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/21","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5B85134178781D9","N","0803_55317_ACTP","2017/01/14","4418449010602_0803010000933000005","91BFE86A3816ED88","2017/02/24",828.394,0.000329181799869,0.176721082738
2792,214523,"0803010000933000002","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1086,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1086,1086,"ACRES","2015/01/15","2015/02/07","2015/02/07",2015,2015,2015,2015,"3","WFHF","300","303",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"4418097010602","AU228535010602","0000933000","002","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","NARROWS  FY' 17","FA","101051110511","818154010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2015/03/04","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","202B8815160D9F63","N","0803_37079_ACTP","2017/01/14","4418097010602_0803010000933000002","DD7EBCF1C637939B","2017/02/24",1085.69,0.000431482280324,0.110052329908
2792,215063,"0803010000932000002","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",481,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,100,100,"ACRES","2008/01/09","2009/03/04","2009/03/04",2008,2009,2009,2009,"3","WFHF","300","302",45,"8129-01-47","ARMUCHEE RD FUEL REDUCTION BY BURNING","WEST ZONE FY 09 BURNING",NA,NA,"N","N","AC1367092010602","AU228416010602","0000932000","002","A","Broadcast Burn","COMPT. 932 RX","NARROW 17","FA","1221010602","328814010602","Y","None","Fire","Drip torch","Prescribed Burn","Narrow 17",3,"Accomplished","2009/03/04","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","CA301F6130589D79","N","0803_239_ACTP","2017/01/14","AC1367092010602_0803010000932000002","735CF2E57F54C2A8","2017/02/24",478.844,0.000190310044495,0.064730021171
2792,214704,"0803010000933000005","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",838,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,362,828,"ACRES","2016/01/15","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4418449010602","AU228535010602","0000933000","005","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","RELICT/ NARROWS TOWER FY'16","FA","1432010602","968406010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2016/03/21","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","A5B85134178781D9","N","0803_55317_ACTP","2017/01/14","4418449010602_0803010000933000005","91BFE86A3816ED88","2017/02/24",828.394,0.000329181799869,0.176721082738
2792,214522,"0803010000933000002","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1086,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1086,0,"ACRES","2017/01/02",NA,NA,2017,0,0,2017,"3","WFHF","300","302",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"5136283010602","AU228535010602","0000933000","002","A","Broadcast Burn","COMPT 933 NARROWS & RELCIT","NARROWS  FY' 17","FA","101051110511","818154010602","Y","CWPP Equivalent","Fire","Drip torch","Prescribed Burn",NA,3,"Accomplished","2015/03/04","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","202B8815160D9F63","N","0803_37079_ACTP","2017/01/14","5136283010602_0803010000933000002","DD7EBCF10FD5C681","2017/02/24",1085.69,0.000431482280324,0.110052329908
2796,213595,"0803010000922000001","080301","1113","Underburn - Low Intensity (Majority of Unit)","N/A",922,"ACRES","08","03","01","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,922,581,"ACRES","2015/01/15","2015/03/17","2015/03/17",2015,2015,2015,2015,"3","WFHF","300","303",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"4418432010602","3328898010602","0000922000","001","A","Broadcast Burn","COMPARTMENT 922","RUFF CREEK  FY'15","FA","101051110511","818131010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2015/03/23","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","7A2144D1BA0B83FC","N","0803_37399_ACTP","2017/01/14","4418432010602_0803010000922000001","796BF2DC88089988","2017/02/24",567.277,0.000225540526495,0.0746631209615
2814,216796,"0803060000061000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1000,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1000,1000,"ACRES","2009/01/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1653195010602","AU277870010602","0000061000","001","A","Broadcast Burn","COMPT. 61","COMPT. 67 CAMP CREEK","FA","1432010602","419401010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Camp Creek",3,"Accomplished","2009/03/07","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","DFABE42A349EB31E","N","0803_246_ACTP","2017/01/14","AC1653195010602_0803060000061000001","6D28EE7EA0D45C7D","2017/02/24",1019.03,0.000406111142369,0.105207400332
2814,217247,"0803060000670000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1018,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1018,1018,"ACRES","2014/01/13","2014/03/01","2014/03/01",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084416010602","4210408010602","0000670000","001","A","Broadcast Burn","RX COMPT. 670","WATERGAUGE  FY 14","FA","1432010602","917943010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/01",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","9183076AF3D3D50B","N","0803_20441_ACTP","2017/01/14","4084416010602_0803060000670000001","B4F1CE7333132A47","2017/02/24",1018.401,0.000405860558472,0.106417778832
2830,220586,"080404FHFT260000000","080404","1111","Broadcast Burning - Covers a majority of the unit","N/A",2005,"ACRES","08","04","04","TN","FS","08","04",NA,NA,0,0,NA,NA,NA,2005,2005,"ACRES","2011/11/15","2012/03/06","2012/03/06",2012,2012,2012,2012,"3","WFHF","300","303",60,"NEPA PEND","NEPA Pending","TELLICO HAZARDOUS FUELS",NA,NA,NA,NA,"2827303010602","2732477010602","FHFT260000","000","A","Broadcast Burn","BRUSHY RIDGE","BRUSHY RIDGE","FA","1432010602","733183010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Brushy Ridge",3,"Accomplished","2014/05/22","07","Digitized From Hardcopy PBS/SEQ",50,"0804","CHEROKEE NATIONAL FOREST","D60453B37CFDCD55","N","0804_111_ACTP","2017/01/14","2827303010602_080404FHFT260000000","7BB1BDBAF29BCC36","2017/02/24",2005.613,0.000804679939793,0.174555461747
2831,220586,"080404FHFT260000000","080404","1111","Broadcast Burning - Covers a majority of the unit","N/A",2005,"ACRES","08","04","04","TN","FS","08","04",NA,NA,0,0,NA,NA,NA,2005,2005,"ACRES","2011/11/15","2012/03/06","2012/03/06",2012,2012,2012,2012,"3","WFHF","300","303",60,"NEPA PEND","NEPA Pending","TELLICO HAZARDOUS FUELS",NA,NA,NA,NA,"2827303010602","2732477010602","FHFT260000","000","A","Broadcast Burn","BRUSHY RIDGE","BRUSHY RIDGE","FA","1432010602","733183010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Brushy Ridge",3,"Accomplished","2014/05/22","07","Digitized From Hardcopy PBS/SEQ",50,"0804","CHEROKEE NATIONAL FOREST","D60453B37CFDCD55","N","0804_111_ACTP","2017/01/14","2827303010602_080404FHFT260000000","7BB1BDBAF29BCC36","2017/02/24",2005.613,0.000804679939793,0.174555461747
2836,217913,"080403FHFO020000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",2983,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,2983,2983,"ACRES","2015/11/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",45,"25154","(PALS)SPRING CREEK","OCOEE HAZARDOUS FUELS",NA,"STWD","N","N","AC1191737010602","AU199994010602","FHFO020000","000","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN","FA","35859","284361010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","10DDDD1BD1C5C2A5","N","0804_31371_ACTP","2017/01/14","AC1191737010602_080403FHFO020000000","238B6F7D59F12F28","2017/02/24",2983.516,0.00119669558368,0.259376552393
2836,217685,"080403FHFO020000002","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",191,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,191,191,"ACRES","1998/11/01","1999/03/02","1999/03/02",1999,1999,1999,1999,"3","WFHF","300","303",25,"11159","(PALS)FY07 PRESCRIBED BURNING FOR FUELS REDUCTION, WILDLIFE HABITAT, AND DEVELO","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"4745510010602","AU199994010602","FHFO020000","002","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN-B","FA","8926","1012151010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain-B",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","5ED6464010CE82A0","N","0804_31366_ACTP","2017/01/14","4745510010602_080403FHFO020000002","F030308E8F9AFAFE","2017/02/24",190.694,7.64992293467e-05,0.0649923024588
2837,217685,"080403FHFO020000002","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",191,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,191,191,"ACRES","1998/11/01","1999/03/02","1999/03/02",1999,1999,1999,1999,"3","WFHF","300","303",25,"11159","(PALS)FY07 PRESCRIBED BURNING FOR FUELS REDUCTION, WILDLIFE HABITAT, AND DEVELO","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"4745510010602","AU199994010602","FHFO020000","002","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN-B","FA","8926","1012151010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain-B",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","5ED6464010CE82A0","N","0804_31366_ACTP","2017/01/14","4745510010602_080403FHFO020000002","F030308E8F9AFAFE","2017/02/24",190.694,7.64992293467e-05,0.0649923024588
2837,217913,"080403FHFO020000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",2983,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,2983,2983,"ACRES","2015/11/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",45,"25154","(PALS)SPRING CREEK","OCOEE HAZARDOUS FUELS",NA,"STWD","N","N","AC1191737010602","AU199994010602","FHFO020000","000","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN","FA","35859","284361010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","10DDDD1BD1C5C2A5","N","0804_31371_ACTP","2017/01/14","AC1191737010602_080403FHFO020000000","238B6F7D59F12F28","2017/02/24",2983.516,0.00119669558368,0.259376552393
2838,217913,"080403FHFO020000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",2983,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,2983,2983,"ACRES","2015/11/01","2016/03/09","2016/03/09",2016,2016,2016,2016,"3","WFHF","300","303",45,"25154","(PALS)SPRING CREEK","OCOEE HAZARDOUS FUELS",NA,"STWD","N","N","AC1191737010602","AU199994010602","FHFO020000","000","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN","FA","35859","284361010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","10DDDD1BD1C5C2A5","N","0804_31371_ACTP","2017/01/14","AC1191737010602_080403FHFO020000000","238B6F7D59F12F28","2017/02/24",2983.516,0.00119669558368,0.259376552393
2838,217685,"080403FHFO020000002","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",191,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,191,191,"ACRES","1998/11/01","1999/03/02","1999/03/02",1999,1999,1999,1999,"3","WFHF","300","303",25,"11159","(PALS)FY07 PRESCRIBED BURNING FOR FUELS REDUCTION, WILDLIFE HABITAT, AND DEVELO","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"4745510010602","AU199994010602","FHFO020000","002","A","Broadcast Burn","STARR MOUNTAIN","STARR MOUNTAIN-B","FA","8926","1012151010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Starr Mountain-B",3,"Accomplished","2015/11/12",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","5ED6464010CE82A0","N","0804_31366_ACTP","2017/01/14","4745510010602_080403FHFO020000002","F030308E8F9AFAFE","2017/02/24",190.694,7.64992293467e-05,0.0649923024588
2839,217918,"080404FHFT460000000","080404","1111","Broadcast Burning - Covers a majority of the unit","N/A",522,"ACRES","08","04","04","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,522,522,"ACRES","2009/10/15","2010/03/19","2010/03/19",2010,2010,2010,2010,"3","WFHF","300","302",80,"22963","(PALS)HURRICANE BRANCH","TELLICO HAZARDOUS FUELS",NA,NA,"N","N","AC1894259010602","AU313367010602","FHFT460000","000","A","Broadcast Burn","HURRICANE","HURRICANE","FA","23352","488693010602","Y","None","Fire","Drip torch","Prescribed Burn","HURRICANE",3,"Accomplished","2013/02/13","07","Digitized From Hardcopy PBS/SEQ",50,"0804","CHEROKEE NATIONAL FOREST","E7B48F74A28A75B8","N","0804_165_ACTP","2017/01/14","AC1894259010602_080404FHFT460000000","E3D8166F48115017","2017/02/24",521.767,0.000209818727984,0.0705451283973
2840,217918,"080404FHFT460000000","080404","1111","Broadcast Burning - Covers a majority of the unit","N/A",522,"ACRES","08","04","04","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,522,522,"ACRES","2009/10/15","2010/03/19","2010/03/19",2010,2010,2010,2010,"3","WFHF","300","302",80,"22963","(PALS)HURRICANE BRANCH","TELLICO HAZARDOUS FUELS",NA,NA,"N","N","AC1894259010602","AU313367010602","FHFT460000","000","A","Broadcast Burn","HURRICANE","HURRICANE","FA","23352","488693010602","Y","None","Fire","Drip torch","Prescribed Burn","HURRICANE",3,"Accomplished","2013/02/13","07","Digitized From Hardcopy PBS/SEQ",50,"0804","CHEROKEE NATIONAL FOREST","E7B48F74A28A75B8","N","0804_165_ACTP","2017/01/14","AC1894259010602_080404FHFT460000000","E3D8166F48115017","2017/02/24",521.767,0.000209818727984,0.0705451283973
2846,219202,"080402FHFN290000000","080402","1111","Broadcast Burning - Covers a majority of the unit","N/A",1850,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,1850,1850,"ACRES","2015/01/01","2015/03/05","2015/03/05",2015,2015,2015,2015,"3","WFHF","300","303",55,"5173","(PALS)BRUSH CREEK MOUNTAIN","NOL/UNAKA HAZARDOUS FUELS",NA,NA,NA,NA,"4433136010602","4585638010602","FHFN290000","000","A","Broadcast Burn","BRUSH CREEK MOUNTAIN","BRUSH CREEK MOUNTAIN","FA","4796","970080010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2015/06/11",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","E945ADE7843B1E03","N","0804_28804_ACTP","2017/01/14","4433136010602_080402FHFN290000000","A004A325769A37DF","2017/02/24",1850.462,0.000747984821021,0.180341882822
2846,219201,"080402FHFN290000000","080402","1111","Broadcast Burning - Covers a majority of the unit","N/A",1850,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,1850,1850,"ACRES","2006/01/01","2006/03/01","2006/03/01",2006,2006,2006,2006,"3","WFHF","300","303",35,"5173","(PALS)BRUSH CREEK MOUNTAIN","NOL/UNAKA HAZARDOUS FUELS",NA,NA,NA,NA,"4433146010602","4585638010602","FHFN290000","000","A","Broadcast Burn","BRUSH CREEK MOUNTAIN","BRUSH CREEK MOUNTAIN","FA","4796","970080010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2015/06/11",NA,NA,0,"0804","CHEROKEE NATIONAL FOREST","E945ADE7843B1E03","N","0804_28804_ACTP","2017/01/14","4433146010602_080402FHFN290000000","A004A325C7509AB1","2017/02/24",1850.462,0.000747984821021,0.180341882822
2881,218469,"080403FHFO680000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",432,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,432,432,"ACRES","2011/11/01","2012/03/06","2012/03/06",2012,2012,2012,2012,"3","WFHF","300","303",35,"NEPA PEND","NEPA Pending","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"3454916010602","3455131010602","FHFO680000","000","A","Broadcast Burn","UPPER GRAYS BRANCH","UPPER GRAYS BRANCH","FA","1432010602","827394010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Upper Grays Branch",3,"Accomplished","2013/02/13","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","CF25C7B3E67B6C93","N","0804_170_ACTP","2017/01/14","3454916010602_080403FHFO680000000","F216053ADF3BEA54","2017/02/24",431.894,0.000172708856792,0.0714457610185
2882,218469,"080403FHFO680000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",432,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,432,432,"ACRES","2011/11/01","2012/03/06","2012/03/06",2012,2012,2012,2012,"3","WFHF","300","303",35,"NEPA PEND","NEPA Pending","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"3454916010602","3455131010602","FHFO680000","000","A","Broadcast Burn","UPPER GRAYS BRANCH","UPPER GRAYS BRANCH","FA","1432010602","827394010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Upper Grays Branch",3,"Accomplished","2013/02/13","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","CF25C7B3E67B6C93","N","0804_170_ACTP","2017/01/14","3454916010602_080403FHFO680000000","F216053ADF3BEA54","2017/02/24",431.894,0.000172708856792,0.0714457610185
2883,218468,"080403FHFO670000000","080403","1111","Broadcast Burning - Covers a majority of the unit","N/A",557,"ACRES","08","04","03","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,557,557,"ACRES","2011/11/01","2012/03/06","2012/03/06",2012,2012,2012,2012,"3","WFHF","300","303",35,"NEPA PEND","NEPA Pending","OCOEE HAZARDOUS FUELS",NA,"STWD",NA,NA,"3454912010602","3455122010602","FHFO670000","000","A","Broadcast Burn","GRAYS BRANCH","GRAYS BRANCH","FA","1432010602","827393010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn","Grays Branch",3,"Accomplished","2014/05/02","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","8035084C139164FD","N","0804_154_ACTP","2017/01/14","3454912010602_080403FHFO670000000","917E6DB086D952F3","2017/02/24",557.161,0.000222766123169,0.0871211920003
2955,249836,"081107RXBFY09072001","081107","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1024,"ACRES","08","11","07","NC","FS","08","21","300","5",10,3000,"SE","NP-11",NA,1024,1024,"ACRES","2008/11/28","2009/02/17","2009/03/24",2009,2009,2009,2009,"3","WFHF","101","303",50,"EMERG RESP","Emergency Response",NA,NA,NA,"N","N","AC1863116010602","AU308031010602","RXBFY09072","001","A","Broadcast Burn","RX BURN PINK BEDS FY09","RX BURN FUGITIVE UNIT FY09","FA","1431010602","479119010602","N","None","Fire","Ping Pong Balls","Fire","Fugitive",3,"Accomplished",NA,"02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","21CE11E995F10FCD","N","0811_5_ACTP","2017/01/14","AC1863116010602_081107RXBFY09072001","17BDFE733C69E85C","2017/02/24",1017.656,0.000408476610843,0.0907392482666
2955,249839,"081107RXBFY11071000","081107","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1200,"ACRES","08","11","07","NC","FS","08","21","300","5",0,0,NA,"NP-11",NA,1200,1200,"ACRES","2010/10/30","2011/03/22","2011/03/24",2011,2011,2011,2011,"3","WFHF","101","303",30.46,"33551","(PALS)PINK BEDS PRESCRIBED BURN",NA,NA,NA,NA,NA,"2952921010602","2953697010602","RXBFY11071","000","A","Broadcast Burn","RX BURN PINK BEDS FY11","RX BURN PINK BEDS FY11","FA","29207","745897010602","Y","None","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished",NA,"02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","21CE11E9CE67840B","N","0811_6_ACTP","2017/01/14","2952921010602_081107RXBFY11071000","17BDFE732C824824","2017/02/24",1017.656,0.000408476610843,0.0907392482666
3521,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
3521,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3522,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
